Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur
"FS","Données de la sécurité alimentaire","28","Myanmar","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2012","2012","I$","4148.7"
"FS","Données de la sécurité alimentaire","28","Myanmar","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","4457.9"
"FS","Données de la sécurité alimentaire","28","Myanmar","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2014","2014","I$","4770"
"FS","Données de la sécurité alimentaire","28","Myanmar","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2015","2015","I$","5056.9"
"FS","Données de la sécurité alimentaire","28","Myanmar","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2016","2016","I$","5305"
"FS","Données de la sécurité alimentaire","28","Myanmar","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2017","2017","I$","5591.6"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","19992001","1999-2001","%","48.3"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20002002","2000-2002","%","44.9"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20012003","2001-2003","%","41.3"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20022004","2002-2004","%","38.2"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20032005","2003-2005","%","35.3"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20042006","2004-2006","%","32"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20052007","2005-2007","%","28.5"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20062008","2006-2008","%","24.9"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20072009","2007-2009","%","21.6"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20082010","2008-2010","%","19"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20092011","2009-2011","%","16.9"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20102012","2010-2012","%","15.3"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","13.9"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20122014","2012-2014","%","12.6"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","11.5"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","10.8"
"FS","Données de la sécurité alimentaire","28","Myanmar","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","10.5"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","19992001","1999-2001","millions","22.2"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20002002","2000-2002","millions","20.9"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20012003","2001-2003","millions","19.5"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20022004","2002-2004","millions","18.2"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20032005","2003-2005","millions","16.9"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20042006","2004-2006","millions","15.5"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20052007","2005-2007","millions","13.9"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20062008","2006-2008","millions","12.2"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20072009","2007-2009","millions","10.7"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20082010","2008-2010","millions","9.5"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20092011","2009-2011","millions","8.5"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20102012","2010-2012","millions","7.7"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","7.1"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20122014","2012-2014","millions","6.5"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20132015","2013-2015","millions","6"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20142016","2014-2016","millions","5.7"
"FS","Données de la sécurité alimentaire","28","Myanmar","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20152017","2015-2017","millions","5.6"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","19992001","1999-2001","%","26.2"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20002002","2000-2002","%","24.4"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20012003","2001-2003","%","24.3"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20022004","2002-2004","%","24.3"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20032005","2003-2005","%","24.5"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20042006","2004-2006","%","25.1"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20052007","2005-2007","%","26.7"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20062008","2006-2008","%","29.5"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20072009","2007-2009","%","33.3"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20082010","2008-2010","%","36.4"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20092011","2009-2011","%","37.4"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20102012","2010-2012","%","36.1"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20112013","2011-2013","%","33.5"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20122014","2012-2014","%","30.5"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","28"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","26.1"
"FS","Données de la sécurité alimentaire","147","Namibie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","25.4"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","19992001","1999-2001","millions","0.5"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20002002","2000-2002","millions","0.5"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20012003","2001-2003","millions","0.5"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20022004","2002-2004","millions","0.5"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20032005","2003-2005","millions","0.5"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20042006","2004-2006","millions","0.5"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20052007","2005-2007","millions","0.5"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20062008","2006-2008","millions","0.6"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20072009","2007-2009","millions","0.7"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20082010","2008-2010","millions","0.8"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20092011","2009-2011","millions","0.8"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20102012","2010-2012","millions","0.8"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20112013","2011-2013","millions","0.8"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20122014","2012-2014","millions","0.7"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20132015","2013-2015","millions","0.7"
"FS","Données de la sécurité alimentaire","147","Namibie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20142016","2014-2016","millions","0.6"
